cond,subj,blk,trial,triad,resp,rt,left1,mid2,right3
1,42,4,6,26,3,714,1,3,2
1,42,4,7,21,2,2725,6,2,8
1,42,4,8,17,1,2487,8,2,4
1,42,5,1,25,2,1212,1,2,3
1,42,5,2,41,1,1212,8,5,7
1,42,5,3,48,2,1009,8,7,6
1,42,5,4,23,2,894,8,2,6
1,42,5,5,33,3,2596,2,1,4
1,42,5,6,6,1,1636,7,3,1
1,42,5,7,8,2,1988,1,7,5
1,42,5,8,13,3,961,2,4,8
1,42,6,1,40,2,1424,7,8,5
1,42,6,2,43,3,858,6,7,8
1,42,6,3,19,2,1502,2,6,8
1,42,6,4,35,2,1137,4,1,2
1,42,6,5,2,2,1131,1,7,3
1,42,6,6,29,3,1270,3,1,2
1,42,6,7,11,3,1626,7,1,5
1,42,6,8,14,2,917,2,8,4
1,42,7,1,47,1,635,8,6,7
1,42,7,2,26,3,1217,1,3,2
1,42,7,3,13,3,1033,2,4,8
1,42,7,4,23,2,799,8,2,6
1,42,7,5,33,1,1095,2,1,4
1,42,7,6,1,3,875,1,3,7
1,42,7,7,9,2,1390,5,1,7
1,42,7,8,41,1,1880,8,5,7
1,42,8,1,5,1,1096,7,1,3
1,42,8,2,43,2,1260,6,7,8
1,42,8,3,28,1,816,2,3,1
1,42,8,4,35,2,832,4,1,2
1,42,8,5,16,2,1024,4,8,2
1,42,8,6,20,2,776,2,8,6
1,42,8,7,42,3,1024,8,7,5
1,42,8,8,12,3,1090,7,5,1
1,42,9,1,29,3,1100,3,1,2
1,42,9,2,45,1,777,7,6,8
1,42,9,3,21,2,1265,6,2,8
1,42,9,4,2,2,1026,1,7,3
1,42,9,5,39,3,1945,7,5,8
1,42,9,6,34,2,1171,2,4,1
1,42,9,7,11,1,1939,7,1,5
1,42,9,8,14,2,748,2,8,4
1,42,10,1,36,2,590,4,2,1
1,42,10,2,25,2,591,1,2,3
1,42,10,3,19,3,1060,2,6,8
1,42,10,4,37,3,1017,5,7,8
1,42,10,5,8,2,748,1,7,5
1,42,10,6,4,2,615,3,7,1
1,42,10,7,17,2,862,8,2,4
1,42,10,8,44,2,2470,6,8,7
1,42,11,1,27,1,907,2,1,3
1,42,11,2,6,1,1196,7,3,1
1,42,11,3,38,2,668,5,8,7
1,42,11,4,15,2,3043,4,2,8
1,42,11,5,46,3,3668,7,8,6
1,42,11,6,32,2,1426,1,4,2
1,42,11,7,24,3,1051,8,6,2
1,42,11,8,10,2,1468,5,7,1
1,42,12,1,48,2,1399,8,7,6
1,42,12,2,3,3,1616,3,1,7
1,42,12,3,7,1,1402,1,5,7
1,42,12,4,30,2,2563,3,2,1
1,42,12,5,18,3,2117,8,4,2
1,42,12,6,40,3,1007,7,8,5
1,42,12,7,31,2,1274,1,2,4
1,42,12,8,22,3,2392,6,8,2
1,43,1,1,45,1,2092,7,6,8
1,43,1,2,32,1,1434,1,4,2
1,43,1,3,1,3,1451,1,3,7
1,43,1,4,30,1,664,3,2,1
1,43,1,5,10,2,599,5,7,1
1,43,1,6,39,1,3093,7,5,8
1,43,1,7,23,3,922,8,2,6
1,43,1,8,18,1,885,8,4,2
1,43,2,1,37,1,1654,5,7,8
1,43,2,2,7,1,1034,1,5,7
1,43,2,3,16,2,1662,4,8,2
1,43,2,4,22,3,955,6,8,2
1,43,2,5,28,1,2293,2,3,1
1,43,2,6,31,3,810,1,2,4
1,43,2,7,6,1,815,7,3,1
1,43,2,8,47,3,729,8,6,7
1,43,3,1,8,1,1252,1,7,5
1,43,3,2,36,3,862,4,2,1
1,43,3,3,27,1,711,2,1,3
1,43,3,4,40,1,1563,7,8,5
1,43,3,5,14,3,693,2,8,4
1,43,3,6,43,1,931,6,7,8
1,43,3,7,19,3,839,2,6,8
1,43,3,8,5,1,1320,7,1,3
1,43,4,1,13,3,586,2,4,8
1,43,4,2,44,2,1912,6,8,7
1,43,4,3,25,2,952,1,2,3
1,43,4,4,38,2,824,5,8,7
1,43,4,5,24,1,768,8,6,2
1,43,4,6,34,2,848,2,4,1
1,43,4,7,9,3,638,5,1,7
1,43,4,8,3,3,808,3,1,7
1,43,5,1,41,1,1008,8,5,7
1,43,5,2,35,2,726,4,1,2
1,43,5,3,46,3,1000,7,8,6
1,43,5,4,2,2,1007,1,7,3
1,43,5,5,26,2,838,1,3,2
1,43,5,6,11,2,909,7,1,5
1,43,5,7,17,1,651,8,2,4
1,43,5,8,21,3,610,6,2,8
1,43,6,1,12,3,748,7,5,1
1,43,6,2,48,2,667,8,7,6
1,43,6,3,15,3,655,4,2,8
1,43,6,4,33,2,637,2,1,4
1,43,6,5,4,2,508,3,7,1
1,43,6,6,42,3,720,8,7,5
1,43,6,7,20,2,668,2,8,6
1,43,6,8,29,3,921,3,1,2
1,43,7,1,36,3,682,4,2,1
1,43,7,2,37,3,630,5,7,8
1,43,7,3,10,3,1148,5,7,1
1,43,7,4,6,1,693,7,3,1
1,43,7,5,14,2,711,2,8,4
1,43,7,6,21,3,572,6,2,8
1,43,7,7,28,2,690,2,3,1
1,43,7,8,46,3,749,7,8,6
1,43,8,1,2,2,595,1,7,3
1,43,8,2,40,2,509,7,8,5
1,43,8,3,24,2,551,8,6,2
1,43,8,4,29,2,826,3,1,2
1,43,8,5,12,3,1500,7,5,1
1,43,8,6,16,2,654,4,8,2
1,43,8,7,43,3,1091,6,7,8
1,43,8,8,34,2,1032,2,4,1
1,43,9,1,38,2,699,5,8,7
1,43,9,2,27,3,2159,2,1,3
1,43,9,3,9,2,600,5,1,7
1,43,9,4,45,3,699,7,6,8
1,43,9,5,35,2,609,4,1,2
1,43,9,6,18,1,994,8,4,2
1,43,9,7,20,2,556,2,8,6
1,43,9,8,1,3,692,1,3,7
1,43,10,1,32,1,1130,1,4,2
1,43,10,2,44,2,654,6,8,7
1,43,10,3,15,3,778,4,2,8
1,43,10,4,11,2,618,7,1,5
1,43,10,5,42,1,579,8,7,5
1,43,10,6,3,3,597,3,1,7
1,43,10,7,23,2,642,8,2,6
1,43,10,8,30,2,687,3,2,1
1,43,11,1,4,2,588,3,7,1
1,43,11,2,17,1,757,8,2,4
1,43,11,3,39,2,482,7,5,8
1,43,11,4,33,2,782,2,1,4
1,43,11,5,26,2,504,1,3,2
1,43,11,6,19,2,510,2,6,8
1,43,11,7,7,2,546,1,5,7
1,43,11,8,48,2,431,8,7,6
1,43,12,1,8,2,535,1,7,5
1,43,12,2,13,3,643,2,4,8
1,43,12,3,41,1,1106,8,5,7
1,43,12,4,25,2,631,1,2,3
1,43,12,5,5,1,642,7,1,3
1,43,12,6,47,2,588,8,6,7
1,43,12,7,22,1,761,6,8,2
1,43,12,8,31,2,1009,1,2,4
1,44001,1,1,3,3,918,3,1,7
1,44001,1,2,22,2,1839,6,8,2
1,44001,1,3,29,3,1167,3,1,2
1,44001,1,4,44,3,1159,6,8,7
1,44001,1,5,14,2,813,2,8,4
1,44001,1,6,11,2,832,7,1,5
1,44001,1,7,40,2,774,7,8,5
1,44001,1,8,32,1,676,1,4,2
1,44001,2,1,30,2,1166,3,2,1
1,44001,2,2,15,3,715,4,2,8
1,44001,2,3,31,1,732,1,2,4
1,44001,2,4,5,1,650,7,1,3
1,44001,2,5,12,1,900,7,5,1
1,44001,2,6,38,2,591,5,8,7
1,44001,2,7,48,2,495,8,7,6
1,44001,2,8,19,3,719,2,6,8
1,44001,3,1,4,2,443,3,7,1
1,44001,3,2,23,2,587,8,2,6
1,44001,3,3,26,1,687,1,3,2
1,44001,3,4,33,2,459,2,1,4
1,44001,3,5,10,3,417,5,7,1
1,44001,3,6,43,2,977,6,7,8
1,44001,3,7,17,3,1157,8,2,4
1,44001,3,8,37,3,1200,5,7,8
1,44001,4,1,36,3,584,4,2,1
1,44001,4,2,45,1,637,7,6,8
1,44001,4,3,39,1,566,7,5,8
1,44001,4,4,18,3,605,8,4,2
1,44001,4,5,20,3,1059,2,8,6
1,44001,4,6,27,2,616,2,1,3
1,44001,4,7,1,3,1051,1,3,7
1,44001,4,8,7,3,1193,1,5,7
1,44001,5,1,25,2,812,1,2,3
1,44001,5,2,47,3,480,8,6,7
1,44001,5,3,13,3,635,2,4,8
1,44001,5,4,35,2,649,4,1,2
1,44001,5,5,2,2,794,1,7,3
1,44001,5,6,41,3,694,8,5,7
1,44001,5,7,8,1,618,1,7,5
1,44001,5,8,24,3,1269,8,6,2
1,44001,6,1,42,2,481,8,7,5
1,44001,6,2,6,3,577,7,3,1
1,44001,6,3,21,1,1322,6,2,8
1,44001,6,4,46,1,581,7,8,6
1,44001,6,5,28,3,669,2,3,1
1,44001,6,6,16,3,1178,4,8,2
1,44001,6,7,34,3,637,2,4,1
1,44001,6,8,9,2,1132,5,1,7
1,44001,7,1,39,3,841,7,5,8
1,44001,7,2,1,3,467,1,3,7
1,44001,7,3,35,2,798,4,1,2
1,44001,7,4,14,2,561,2,8,4
1,44001,7,5,19,3,753,2,6,8
1,44001,7,6,12,1,953,7,5,1
1,44001,7,7,30,3,883,3,2,1
1,44001,7,8,44,2,1013,6,8,7
1,44001,8,1,4,2,648,3,7,1
1,44001,8,2,38,2,640,5,8,7
1,44001,8,3,7,3,554,1,5,7
1,44001,8,4,26,3,530,1,3,2
1,44001,8,5,43,2,979,6,7,8
1,44001,8,6,18,1,996,8,4,2
1,44001,8,7,24,3,924,8,6,2
1,44001,8,8,36,3,1226,4,2,1
1,44001,9,1,21,2,1124,6,2,8
1,44001,9,2,5,1,849,7,1,3
1,44001,9,3,45,3,629,7,6,8
1,44001,9,4,40,2,720,7,8,5
1,44001,9,5,31,1,1409,1,2,4
1,44001,9,6,25,1,917,1,2,3
1,44001,9,7,15,3,2106,4,2,8
1,44001,9,8,11,1,717,7,1,5
1,44001,10,1,22,2,552,6,8,2
1,44001,10,2,37,3,528,5,7,8
1,44001,10,3,27,3,989,2,1,3
1,44001,10,4,2,1,1088,1,7,3
1,44001,10,5,10,2,1029,5,7,1
1,44001,10,6,16,2,952,4,8,2
1,44001,10,7,34,3,661,2,4,1
1,44001,10,8,47,1,681,8,6,7
1,44001,11,1,9,3,816,5,1,7
1,44001,11,2,46,2,757,7,8,6
1,44001,11,3,32,2,654,1,4,2
1,44001,11,4,28,3,767,2,3,1
1,44001,11,5,41,1,1069,8,5,7
1,44001,11,6,6,1,793,7,3,1
1,44001,11,7,17,1,1223,8,2,4
1,44001,11,8,23,2,599,8,2,6
1,44001,12,1,48,2,543,8,7,6
1,44001,12,2,8,1,839,1,7,5
1,44001,12,3,29,1,885,3,1,2
1,44001,12,4,33,2,1217,2,1,4
1,44001,12,5,20,2,688,2,8,6
1,44001,12,6,3,3,572,3,1,7
1,44001,12,7,42,2,573,8,7,5
1,44001,12,8,13,3,1661,2,4,8
1,44002,1,1,17,1,1383,8,2,4
1,44002,1,2,31,3,2175,1,2,4
1,44002,1,3,48,2,966,8,7,6
1,44002,1,4,38,1,1760,5,8,7
1,44002,1,5,6,2,820,7,3,1
1,44002,1,6,8,2,772,1,7,5
1,44002,1,7,23,1,1889,8,2,6
1,44002,1,8,25,3,1119,1,2,3
1,44002,2,1,12,1,868,7,5,1
1,44002,2,2,2,2,539,1,7,3
1,44002,2,3,37,3,738,5,7,8
1,44002,2,4,30,3,1380,3,2,1
1,44002,2,5,22,1,1075,6,8,2
1,44002,2,6,45,3,1058,7,6,8
1,44002,2,7,36,1,1421,4,2,1
1,44002,2,8,15,3,705,4,2,8
1,44002,3,1,19,3,620,2,6,8
1,44002,3,2,3,3,683,3,1,7
1,44002,3,3,16,2,526,4,8,2
1,44002,3,4,32,2,1050,1,4,2
1,44002,3,5,43,2,1376,6,7,8
1,44002,3,6,40,3,960,7,8,5
1,44002,3,7,27,1,914,2,1,3
1,44002,3,8,9,3,702,5,1,7
1,44002,4,1,5,1,625,7,1,3
1,44002,4,2,20,2,708,2,8,6
1,44002,4,3,7,3,710,1,5,7
1,44002,4,4,47,3,1290,8,6,7
1,44002,4,5,29,1,1182,3,1,2
1,44002,4,6,35,2,1232,4,1,2
1,44002,4,7,42,1,7103,8,7,5
1,44002,4,8,13,3,1114,2,4,8
1,44002,5,1,1,3,448,1,3,7
1,44002,5,2,26,2,915,1,3,2
1,44002,5,3,46,2,703,7,8,6
1,44002,5,4,24,1,753,8,6,2
1,44002,5,5,41,1,634,8,5,7
1,44002,5,6,33,3,769,2,1,4
1,44002,5,7,18,1,568,8,4,2
1,44002,5,8,10,3,1076,5,7,1
1,44002,6,1,4,2,574,3,7,1
1,44002,6,2,44,2,557,6,8,7
1,44002,6,3,39,1,518,7,5,8
1,44002,6,4,21,1,607,6,2,8
1,44002,6,5,14,2,856,2,8,4
1,44002,6,6,11,2,1245,7,1,5
1,44002,6,7,34,3,1205,2,4,1
1,44002,6,8,28,3,911,2,3,1
1,44002,7,1,20,2,492,2,8,6
1,44002,7,2,33,2,1085,2,1,4
1,44002,7,3,43,3,609,6,7,8
1,44002,7,4,17,1,521,8,2,4
1,44002,7,5,9,3,656,5,1,7
1,44002,7,6,29,3,771,3,1,2
1,44002,7,7,37,3,650,5,7,8
1,44002,7,8,3,3,956,3,1,7
1,44002,8,1,46,2,648,7,8,6
1,44002,8,2,30,2,1260,3,2,1
1,44002,8,3,16,2,906,4,8,2
1,44002,8,4,36,2,717,4,2,1
1,44002,8,5,11,3,1053,7,1,5
1,44002,8,6,6,3,760,7,3,1
1,44002,8,7,19,3,1258,2,6,8
1,44002,8,8,41,3,1079,8,5,7
1,44002,9,1,47,1,692,8,6,7
1,44002,9,2,38,1,837,5,8,7
1,44002,9,3,4,2,626,3,7,1
1,44002,9,4,35,2,868,4,1,2
1,44002,9,5,13,3,624,2,4,8
1,44002,9,6,23,3,986,8,2,6
1,44002,9,7,12,1,1879,7,5,1
1,44002,9,8,28,3,1318,2,3,1
1,44002,10,1,2,2,678,1,7,3
1,44002,10,2,7,2,1510,1,5,7
1,44002,10,3,31,3,1617,1,2,4
1,44002,10,4,27,1,1792,2,1,3
1,44002,10,5,24,1,661,8,6,2
1,44002,10,6,42,1,1934,8,7,5
1,44002,10,7,14,2,633,2,8,4
1,44002,10,8,44,2,551,6,8,7
1,44002,11,1,8,1,1963,1,7,5
1,44002,11,2,26,3,1254,1,3,2
1,44002,11,3,18,1,675,8,4,2
1,44002,11,4,32,3,775,1,4,2
1,44002,11,5,45,1,914,7,6,8
1,44002,11,6,39,1,1417,7,5,8
1,44002,11,7,1,3,659,1,3,7
1,44002,11,8,22,2,650,6,8,2
1,44002,12,1,40,2,1349,7,8,5
1,44002,12,2,48,2,1206,8,7,6
1,44002,12,3,5,1,668,7,1,3
1,44002,12,4,21,3,1105,6,2,8
1,44002,12,5,15,3,702,4,2,8
1,44002,12,6,25,2,1052,1,2,3
1,44002,12,7,34,2,577,2,4,1
1,44002,12,8,10,3,1053,5,7,1
1,44004,1,1,37,3,1191,5,7,8
1,44004,1,2,48,2,644,8,7,6
1,44004,1,3,23,2,829,8,2,6
1,44004,1,4,36,3,1638,4,2,1
1,44004,1,5,6,1,1354,7,3,1
1,44004,1,6,12,1,2147,7,5,1
1,44004,1,7,29,3,1860,3,1,2
1,44004,1,8,14,2,1071,2,8,4
1,44004,2,1,33,3,1402,2,1,4
1,44004,2,2,21,3,850,6,2,8
1,44004,2,3,38,2,1136,5,8,7
1,44004,2,4,13,3,701,2,4,8
1,44004,2,5,2,2,660,1,7,3
1,44004,2,6,26,3,1949,1,3,2
1,44004,2,7,7,3,643,1,5,7
1,44004,2,8,45,1,950,7,6,8
1,44004,3,1,8,2,693,1,7,5
1,44004,3,2,40,2,1119,7,8,5
1,44004,3,3,5,1,544,7,1,3
1,44004,3,4,17,1,782,8,2,4
1,44004,3,5,19,3,1253,2,6,8
1,44004,3,6,46,1,654,7,8,6
1,44004,3,7,32,2,1358,1,4,2
1,44004,3,8,27,3,831,2,1,3
1,44004,4,1,39,1,951,7,5,8
1,44004,4,2,35,3,1128,4,1,2
1,44004,4,3,20,2,909,2,8,6
1,44004,4,4,3,3,615,3,1,7
1,44004,4,5,43,2,1400,6,7,8
1,44004,4,6,15,3,685,4,2,8
1,44004,4,7,28,1,951,2,3,1
1,44004,4,8,10,2,613,5,7,1
1,44004,5,1,16,2,646,4,8,2
1,44004,5,2,9,3,606,5,1,7
1,44004,5,3,34,2,609,2,4,1
1,44004,5,4,47,3,692,8,6,7
1,44004,5,5,41,3,2416,8,5,7
1,44004,5,6,1,3,515,1,3,7
1,44004,5,7,24,1,1082,8,6,2
1,44004,5,8,30,2,793,3,2,1
1,44004,6,1,42,2,438,8,7,5
1,44004,6,2,22,2,676,6,8,2
1,44004,6,3,4,2,540,3,7,1
1,44004,6,4,18,1,668,8,4,2
1,44004,6,5,31,2,651,1,2,4
1,44004,6,6,25,2,641,1,2,3
1,44004,6,7,11,1,1301,7,1,5
1,44004,6,8,44,2,1028,6,8,7
1,44004,7,1,29,3,772,3,1,2
1,44004,7,2,15,3,611,4,2,8
1,44004,7,3,39,1,1046,7,5,8
1,44004,7,4,23,3,1091,8,2,6
1,44004,7,5,2,2,577,1,7,3
1,44004,7,6,32,3,981,1,4,2
1,44004,7,7,8,2,970,1,7,5
1,44004,7,8,46,1,701,7,8,6
1,44004,8,1,20,2,865,2,8,6
1,44004,8,2,47,3,1430,8,6,7
1,44004,8,3,9,3,1261,5,1,7
1,44004,8,4,31,2,704,1,2,4
1,44004,8,5,38,2,1659,5,8,7
1,44004,8,6,26,3,891,1,3,2
1,44004,8,7,14,2,653,2,8,4
1,44004,8,8,6,1,611,7,3,1
1,44004,9,1,25,2,541,1,2,3
1,44004,9,2,7,3,670,1,5,7
1,44004,9,3,5,1,677,7,1,3
1,44004,9,4,33,1,1003,2,1,4
1,44004,9,5,22,2,600,6,8,2
1,44004,9,6,16,2,570,4,8,2
1,44004,9,7,37,2,439,5,7,8
1,44004,9,8,44,2,1443,6,8,7
1,44004,10,1,42,2,1069,8,7,5
1,44004,10,2,4,2,523,3,7,1
1,44004,10,3,12,1,797,7,5,1
1,44004,10,4,13,3,579,2,4,8
1,44004,10,5,43,3,1703,6,7,8
1,44004,10,6,28,1,644,2,3,1
1,44004,10,7,35,3,695,4,1,2
1,44004,10,8,19,2,1004,2,6,8
1,44004,11,1,10,2,541,5,7,1
1,44004,11,2,48,1,601,8,7,6
1,44004,11,3,27,1,549,2,1,3
1,44004,11,4,34,1,642,2,4,1
1,44004,11,5,24,3,492,8,6,2
1,44004,11,6,18,1,886,8,4,2
1,44004,11,7,1,3,613,1,3,7
1,44004,11,8,41,3,1027,8,5,7
1,44004,12,1,21,3,1047,6,2,8
1,44004,12,2,45,1,711,7,6,8
1,44004,12,3,11,1,783,7,1,5
1,44004,12,4,36,2,804,4,2,1
1,44004,12,5,30,2,385,3,2,1
1,44004,12,6,3,3,1072,3,1,7
1,44004,12,7,40,2,1140,7,8,5
1,44004,12,8,17,1,530,8,2,4
1,44005,1,1,27,2,1354,2,1,3
1,44005,1,2,12,3,1456,7,5,1
1,44005,1,3,39,3,1005,7,5,8
1,44005,1,4,44,3,659,6,8,7
1,44005,1,5,2,2,883,1,7,3
1,44005,1,6,36,2,839,4,2,1
1,44005,1,7,16,2,4108,4,8,2
1,44005,1,8,19,3,760,2,6,8
1,44005,2,1,47,2,801,8,6,7
1,44005,2,2,29,3,718,3,1,2
1,44005,2,3,14,2,845,2,8,4
1,44005,2,4,3,3,810,3,1,7
1,44005,2,5,33,2,788,2,1,4
1,44005,2,6,21,3,710,6,2,8
1,44005,2,7,37,2,557,5,7,8
1,44005,2,8,10,2,563,5,7,1
1,44005,3,1,40,2,598,7,8,5
1,44005,3,2,30,2,699,3,2,1
1,44005,3,3,20,2,575,2,8,6
1,44005,3,4,32,2,682,1,4,2
1,44005,3,5,46,1,1027,7,8,6
1,44005,3,6,7,3,646,1,5,7
1,44005,3,7,17,1,1135,8,2,4
1,44005,3,8,1,3,654,1,3,7
1,44005,4,1,38,3,1025,5,8,7
1,44005,4,2,28,1,1674,2,3,1
1,44005,4,3,11,1,667,7,1,5
1,44005,4,4,35,2,956,4,1,2
1,44005,4,5,24,3,1269,8,6,2
1,44005,4,6,18,1,803,8,4,2
1,44005,4,7,48,2,718,8,7,6
1,44005,4,8,6,1,672,7,3,1
1,44005,5,1,41,3,819,8,5,7
1,44005,5,2,8,2,537,1,7,5
1,44005,5,3,31,1,1454,1,2,4
1,44005,5,4,23,2,963,8,2,6
1,44005,5,5,15,3,961,4,2,8
1,44005,5,6,43,2,753,6,7,8
1,44005,5,7,5,1,686,7,1,3
1,44005,5,8,25,1,1475,1,2,3
1,44005,6,1,13,3,580,2,4,8
1,44005,6,2,45,1,608,7,6,8
1,44005,6,3,42,2,692,8,7,5
1,44005,6,4,4,2,855,3,7,1
1,44005,6,5,9,2,1033,5,1,7
1,44005,6,6,26,2,694,1,3,2
1,44005,6,7,22,2,687,6,8,2
1,44005,6,8,34,3,889,2,4,1
1,44005,7,1,44,3,739,6,8,7
1,44005,7,2,39,1,1285,7,5,8
1,44005,7,3,25,2,602,1,2,3
1,44005,7,4,8,2,481,1,7,5
1,44005,7,5,31,2,565,1,2,4
1,44005,7,6,3,3,877,3,1,7
1,44005,7,7,20,2,530,2,8,6
1,44005,7,8,18,1,589,8,4,2
1,44005,8,1,34,1,580,2,4,1
1,44005,8,2,16,2,555,4,8,2
1,44005,8,3,7,1,852,1,5,7
1,44005,8,4,23,2,947,8,2,6
1,44005,8,5,40,2,950,7,8,5
1,44005,8,6,29,3,831,3,1,2
1,44005,8,7,6,1,531,7,3,1
1,44005,8,8,43,2,531,6,7,8
1,44005,9,1,19,1,781,2,6,8
1,44005,9,2,15,3,1741,4,2,8
1,44005,9,3,46,1,807,7,8,6
1,44005,9,4,4,2,596,3,7,1
1,44005,9,5,32,1,739,1,4,2
1,44005,9,6,9,2,824,5,1,7
1,44005,9,7,27,1,1167,2,1,3
1,44005,9,8,41,1,1378,8,5,7
1,44005,10,1,13,3,601,2,4,8
1,44005,10,2,11,1,811,7,1,5
1,44005,10,3,48,3,1454,8,7,6
1,44005,10,4,42,2,1398,8,7,5
1,44005,10,5,28,1,542,2,3,1
1,44005,10,6,5,1,451,7,1,3
1,44005,10,7,33,2,628,2,1,4
1,44005,10,8,22,2,462,6,8,2
1,44005,11,1,36,3,612,4,2,1
1,44005,11,2,12,1,800,7,5,1
1,44005,11,3,1,3,541,1,3,7
1,44005,11,4,30,2,592,3,2,1
1,44005,11,5,45,1,397,7,6,8
1,44005,11,6,37,2,464,5,7,8
1,44005,11,7,24,3,664,8,6,2
1,44005,11,8,17,2,562,8,2,4
1,44005,12,1,35,2,636,4,1,2
1,44005,12,2,14,2,422,2,8,4
1,44005,12,3,10,2,393,5,7,1
1,44005,12,4,2,1,701,1,7,3
1,44005,12,5,21,3,1355,6,2,8
1,44005,12,6,38,2,478,5,8,7
1,44005,12,7,26,3,660,1,3,2
1,44005,12,8,47,1,1037,8,6,7
1,44006,1,1,13,3,951,2,4,8
1,44006,1,2,29,3,637,3,1,2
1,44006,1,3,39,3,435,7,5,8
1,44006,1,4,3,3,1003,3,1,7
1,44006,1,5,8,2,561,1,7,5
1,44006,1,6,48,3,861,8,7,6
1,44006,1,7,35,3,738,4,1,2
1,44006,1,8,20,2,534,2,8,6
1,44006,2,1,44,2,676,6,8,7
1,44006,2,2,11,3,516,7,1,5
1,44006,2,3,40,3,723,7,8,5
1,44006,2,4,19,3,599,2,6,8
1,44006,2,5,6,1,474,7,3,1
1,44006,2,6,30,3,686,3,2,1
1,44006,2,7,36,2,700,4,2,1
1,44006,2,8,14,2,757,2,8,4
1,44006,3,1,24,2,548,8,6,2
1,44006,3,2,33,2,841,2,1,4
1,44006,3,3,10,2,560,5,7,1
1,44006,3,4,17,2,593,8,2,4
1,44006,3,5,1,3,584,1,3,7
1,44006,3,6,43,2,506,6,7,8
1,44006,3,7,28,2,758,2,3,1
1,44006,3,8,42,1,1539,8,7,5
1,44006,4,1,32,3,612,1,4,2
1,44006,4,2,46,1,696,7,8,6
1,44006,4,3,2,2,610,1,7,3
1,44006,4,4,41,3,549,8,5,7
1,44006,4,5,22,2,457,6,8,2
1,44006,4,6,25,2,519,1,2,3
1,44006,4,7,15,3,565,4,2,8
1,44006,4,8,9,2,654,5,1,7
1,44006,5,1,26,3,554,1,3,2
1,44006,5,2,31,2,470,1,2,4
1,44006,5,3,18,2,905,8,4,2
1,44006,5,4,5,2,605,7,1,3
1,44006,5,5,7,1,684,1,5,7
1,44006,5,6,23,1,704,8,2,6
1,44006,5,7,37,3,582,5,7,8
1,44006,5,8,45,2,533,7,6,8
1,44006,6,1,21,3,568,6,2,8
1,44006,6,2,34,2,504,2,4,1
1,44006,6,3,27,1,604,2,1,3
1,44006,6,4,47,3,567,8,6,7
1,44006,6,5,38,2,463,5,8,7
1,44006,6,6,12,3,653,7,5,1
1,44006,6,7,4,3,570,3,7,1
1,44006,6,8,16,2,396,4,8,2
1,44006,7,1,2,2,421,1,7,3
1,44006,7,2,41,3,485,8,5,7
1,44006,7,3,15,2,644,4,2,8
1,44006,7,4,10,3,805,5,7,1
1,44006,7,5,48,1,542,8,7,6
1,44006,7,6,35,3,509,4,1,2
1,44006,7,7,20,2,527,2,8,6
1,44006,7,8,28,1,533,2,3,1
1,44006,8,1,38,3,637,5,8,7
1,44006,8,2,29,3,631,3,1,2
1,44006,8,3,46,2,502,7,8,6
1,44006,8,4,34,3,654,2,4,1
1,44006,8,5,6,1,615,7,3,1
1,44006,8,6,12,3,711,7,5,1
1,44006,8,7,21,3,675,6,2,8
1,44006,8,8,16,2,573,4,8,2
1,44006,9,1,8,1,500,1,7,5
1,44006,9,2,4,3,640,3,7,1
1,44006,9,3,36,3,590,4,2,1
1,44006,9,4,40,2,712,7,8,5
1,44006,9,5,18,1,566,8,4,2
1,44006,9,6,44,3,543,6,8,7
1,44006,9,7,27,1,641,2,1,3
1,44006,9,8,22,3,678,6,8,2
1,44006,10,1,37,3,398,5,7,8
1,44006,10,2,43,1,402,6,7,8
1,44006,10,3,31,1,734,1,2,4
1,44006,10,4,19,3,695,2,6,8
1,44006,10,5,14,2,397,2,8,4
1,44006,10,6,3,3,434,3,1,7
1,44006,10,7,9,2,577,5,1,7
1,44006,10,8,26,1,542,1,3,2
1,44006,11,1,33,2,628,2,1,4
1,44006,11,2,47,3,437,8,6,7
1,44006,11,3,11,2,495,7,1,5
1,44006,11,4,25,2,545,1,2,3
1,44006,11,5,1,2,1007,1,3,7
1,44006,11,6,39,3,751,7,5,8
1,44006,11,7,17,1,595,8,2,4
1,44006,11,8,23,1,599,8,2,6
1,44006,12,1,45,1,1959,7,6,8
1,44006,12,2,32,1,618,1,4,2
1,44006,12,3,5,1,1036,7,1,3
1,44006,12,4,13,3,470,2,4,8
1,44006,12,5,24,1,687,8,6,2
1,44006,12,6,30,2,1288,3,2,1
1,44006,12,7,7,1,731,1,5,7
1,44006,12,8,42,3,628,8,7,5
1,44007,1,1,35,2,1183,4,1,2
1,44007,1,2,38,3,1588,5,8,7
1,44007,1,3,25,2,474,1,2,3
1,44007,1,4,18,1,567,8,4,2
1,44007,1,5,19,3,1499,2,6,8
1,44007,1,6,48,2,519,8,7,6
1,44007,1,7,1,1,2371,1,3,7
1,44007,1,8,8,3,1294,1,7,5
1,44007,2,1,28,3,1758,2,3,1
1,44007,2,2,15,3,700,4,2,8
1,44007,2,3,21,2,786,6,2,8
1,44007,2,4,31,3,1203,1,2,4
1,44007,2,5,10,2,848,5,7,1
1,44007,2,6,2,2,782,1,7,3
1,44007,2,7,44,3,533,6,8,7
1,44007,2,8,37,3,739,5,7,8
1,44007,3,1,14,2,497,2,8,4
1,44007,3,2,47,3,2131,8,6,7
1,44007,3,3,34,3,663,2,4,1
1,44007,3,4,24,3,1119,8,6,2
